product_type,product_name,sku,video_url,gallary_id,price,discount_price,unit_id,product_weight,brand_id,tax_id,product_categories,products_attributes,combination_sku,product_variation,variation_price,variation_images
variable,"Variable Product 56",sku-v-000-56,https://www.youtube.com/watch?v=kbxOeOZhmIc,"202109054758category900x900.jpg, 202109054758category900x900.jpg, 202109050158product_1_900x900.jpg, 202109050215product_2_900x900.jpg, 202109050235product_3_900x900.jpg, 202109052217product_4_900x900.jpg, 202109052232product_5_900x900.jpg, 202109052248product_6_900x900.jpg, 202109052304product_7_900x900.jpg, 202109081240product_8_900x900.jpg, 202109081253product_9_900x900.jpg",486.00,466.56,pcs,4071,brand1,GST,"Cat3, Sub Cat2","Size|Small-Medium-Large, Color|Red-Black-Blue","sku-v-000-56-1, sku-v-000-56-2, sku-v-000-56-3, sku-v-000-56-4, sku-v-000-56-5, sku-v-000-56-6, sku-v-000-56-7, sku-v-000-56-8, sku-v-000-56-9","Small-Red, Small-Black, Small-Blue, Medium-Red, Medium-Black, Medium-Blue, Large-Red, Large-Black, Large-Blue","487.00, 101.00, 21.00, 28.00, 51.00, 69.00, 52.00, 32.00, 77.00","202109050158product_1_900x900.jpg, 202109050215product_2_900x900.jpg, 202109050235product_3_900x900.jpg, 202109052217product_4_900x900.jpg, 202109052232product_5_900x900.jpg, 202109052248product_6_900x900.jpg, 202109052304product_7_900x900.jpg, 202109081240product_8_900x900.jpg, 202109081253product_9_900x900.jpg"
variable,"Variable Product 57",sku-v-000-57,,"202109054758category900x900.jpg, 202109054758category900x900.jpg, 202109050158product_1_900x900.jpg, 202109050215product_2_900x900.jpg, 202109050235product_3_900x900.jpg, 202109052217product_4_900x900.jpg, 202109052232product_5_900x900.jpg, 202109052248product_6_900x900.jpg, 202109052304product_7_900x900.jpg, 202109081240product_8_900x900.jpg, 202109081253product_9_900x900.jpg",640.00,499.20,pcs,4036,brand1,GST,"Cat3, Sub Cat3","Size|Small-Medium-Large, Color|Red-Black-Blue","sku-v-000-57-1, sku-v-000-57-2, sku-v-000-57-3, sku-v-000-57-4, sku-v-000-57-5, sku-v-000-57-6, sku-v-000-57-7, sku-v-000-57-8, sku-v-000-57-9","Small-Red, Small-Black, Small-Blue, Medium-Red, Medium-Black, Medium-Blue, Large-Red, Large-Black, Large-Blue","641.00, 39.00, 17.00, 49.00, 27.00, 50.00, 85.00, 14.00, 92.00","202109050158product_1_900x900.jpg, 202109050215product_2_900x900.jpg, 202109050235product_3_900x900.jpg, 202109052217product_4_900x900.jpg, 202109052232product_5_900x900.jpg, 202109052248product_6_900x900.jpg, 202109052304product_7_900x900.jpg, 202109081240product_8_900x900.jpg, 202109081253product_9_900x900.jpg"
variable,"Variable Product 58",sku-v-000-58,https://www.youtube.com/watch?v=kbxOeOZhmIc,"202109054758category900x900.jpg, 202109054758category900x900.jpg, 202109050158product_1_900x900.jpg, 202109050215product_2_900x900.jpg, 202109050235product_3_900x900.jpg, 202109052217product_4_900x900.jpg, 202109052232product_5_900x900.jpg, 202109052248product_6_900x900.jpg, 202109052304product_7_900x900.jpg, 202109081240product_8_900x900.jpg, 202109081253product_9_900x900.jpg",202.00,137.36,pcs,1942,brand1,GST,"Cat3, Sub Cat4","Size|Small-Medium-Large, Color|Red-Black-Blue","sku-v-000-58-1, sku-v-000-58-2, sku-v-000-58-3, sku-v-000-58-4, sku-v-000-58-5, sku-v-000-58-6, sku-v-000-58-7, sku-v-000-58-8, sku-v-000-58-9","Small-Red, Small-Black, Small-Blue, Medium-Red, Medium-Black, Medium-Blue, Large-Red, Large-Black, Large-Blue","203.00, 17.00, 66.00, 6.00, 53.00, 67.00, 19.00, 72.00, 38.00","202109050158product_1_900x900.jpg, 202109050215product_2_900x900.jpg, 202109050235product_3_900x900.jpg, 202109052217product_4_900x900.jpg, 202109052232product_5_900x900.jpg, 202109052248product_6_900x900.jpg, 202109052304product_7_900x900.jpg, 202109081240product_8_900x900.jpg, 202109081253product_9_900x900.jpg"
variable,"Variable Product 59",sku-v-000-59,,"202109054758category900x900.jpg, 202109054758category900x900.jpg, 202109050158product_1_900x900.jpg, 202109050215product_2_900x900.jpg, 202109050235product_3_900x900.jpg, 202109052217product_4_900x900.jpg, 202109052232product_5_900x900.jpg, 202109052248product_6_900x900.jpg, 202109052304product_7_900x900.jpg, 202109081240product_8_900x900.jpg, 202109081253product_9_900x900.jpg",594.00,439.56,pcs,4543,brand1,GST,"Cat1, Sub Cat4","Size|Small-Medium-Large, Color|Red-Black-Blue","sku-v-000-59-1, sku-v-000-59-2, sku-v-000-59-3, sku-v-000-59-4, sku-v-000-59-5, sku-v-000-59-6, sku-v-000-59-7, sku-v-000-59-8, sku-v-000-59-9","Small-Red, Small-Black, Small-Blue, Medium-Red, Medium-Black, Medium-Blue, Large-Red, Large-Black, Large-Blue","595.00, 84.00, 42.00, 32.00, 64.00, 77.00, 76.00, 53.00, 78.00","202109050158product_1_900x900.jpg, 202109050215product_2_900x900.jpg, 202109050235product_3_900x900.jpg, 202109052217product_4_900x900.jpg, 202109052232product_5_900x900.jpg, 202109052248product_6_900x900.jpg, 202109052304product_7_900x900.jpg, 202109081240product_8_900x900.jpg, 202109081253product_9_900x900.jpg"
variable,"Variable Product 60",sku-v-000-60,https://www.youtube.com/watch?v=kbxOeOZhmIc,"202109054758category900x900.jpg, 202109054758category900x900.jpg, 202109050158product_1_900x900.jpg, 202109050215product_2_900x900.jpg, 202109050235product_3_900x900.jpg, 202109052217product_4_900x900.jpg, 202109052232product_5_900x900.jpg, 202109052248product_6_900x900.jpg, 202109052304product_7_900x900.jpg, 202109081240product_8_900x900.jpg, 202109081253product_9_900x900.jpg",235.00,94.00,pcs,707,brand1,GST,"Cat3, Sub Cat3","Size|Small-Medium-Large, Color|Red-Black-Blue","sku-v-000-60-1, sku-v-000-60-2, sku-v-000-60-3, sku-v-000-60-4, sku-v-000-60-5, sku-v-000-60-6, sku-v-000-60-7, sku-v-000-60-8, sku-v-000-60-9","Small-Red, Small-Black, Small-Blue, Medium-Red, Medium-Black, Medium-Blue, Large-Red, Large-Black, Large-Blue","236.00, 102.00, 89.00, 82.00, 92.00, 12.00, 53.00, 105.00, 45.00","202109050158product_1_900x900.jpg, 202109050215product_2_900x900.jpg, 202109050235product_3_900x900.jpg, 202109052217product_4_900x900.jpg, 202109052232product_5_900x900.jpg, 202109052248product_6_900x900.jpg, 202109052304product_7_900x900.jpg, 202109081240product_8_900x900.jpg, 202109081253product_9_900x900.jpg"
variable,"Variable Product 61",sku-v-000-61,,"202109054758category900x900.jpg, 202109054758category900x900.jpg, 202109050158product_1_900x900.jpg, 202109050215product_2_900x900.jpg, 202109050235product_3_900x900.jpg, 202109052217product_4_900x900.jpg, 202109052232product_5_900x900.jpg, 202109052248product_6_900x900.jpg, 202109052304product_7_900x900.jpg, 202109081240product_8_900x900.jpg, 202109081253product_9_900x900.jpg",459.00,445.23,pcs,482,brand1,GST,"Cat3, Sub Cat4","Size|Small-Medium-Large, Color|Red-Black-Blue","sku-v-000-61-1, sku-v-000-61-2, sku-v-000-61-3, sku-v-000-61-4, sku-v-000-61-5, sku-v-000-61-6, sku-v-000-61-7, sku-v-000-61-8, sku-v-000-61-9","Small-Red, Small-Black, Small-Blue, Medium-Red, Medium-Black, Medium-Blue, Large-Red, Large-Black, Large-Blue","460.00, 65.00, 25.00, 66.00, 89.00, 86.00, 35.00, 33.00, 50.00","202109050158product_1_900x900.jpg, 202109050215product_2_900x900.jpg, 202109050235product_3_900x900.jpg, 202109052217product_4_900x900.jpg, 202109052232product_5_900x900.jpg, 202109052248product_6_900x900.jpg, 202109052304product_7_900x900.jpg, 202109081240product_8_900x900.jpg, 202109081253product_9_900x900.jpg"
variable,"Variable Product 62",sku-v-000-62,https://www.youtube.com/watch?v=kbxOeOZhmIc,"202109054758category900x900.jpg, 202109054758category900x900.jpg, 202109050158product_1_900x900.jpg, 202109050215product_2_900x900.jpg, 202109050235product_3_900x900.jpg, 202109052217product_4_900x900.jpg, 202109052232product_5_900x900.jpg, 202109052248product_6_900x900.jpg, 202109052304product_7_900x900.jpg, 202109081240product_8_900x900.jpg, 202109081253product_9_900x900.jpg",433.00,186.19,pcs,1811,brand1,GST,"Cat3, Sub Cat2","Size|Small-Medium-Large, Color|Red-Black-Blue","sku-v-000-62-1, sku-v-000-62-2, sku-v-000-62-3, sku-v-000-62-4, sku-v-000-62-5, sku-v-000-62-6, sku-v-000-62-7, sku-v-000-62-8, sku-v-000-62-9","Small-Red, Small-Black, Small-Blue, Medium-Red, Medium-Black, Medium-Blue, Large-Red, Large-Black, Large-Blue","434.00, 43.00, 50.00, 54.00, 6.00, 17.00, 59.00, 81.00, 100.00","202109050158product_1_900x900.jpg, 202109050215product_2_900x900.jpg, 202109050235product_3_900x900.jpg, 202109052217product_4_900x900.jpg, 202109052232product_5_900x900.jpg, 202109052248product_6_900x900.jpg, 202109052304product_7_900x900.jpg, 202109081240product_8_900x900.jpg, 202109081253product_9_900x900.jpg"
variable,"Variable Product 63",sku-v-000-63,,"202109054758category900x900.jpg, 202109054758category900x900.jpg, 202109050158product_1_900x900.jpg, 202109050215product_2_900x900.jpg, 202109050235product_3_900x900.jpg, 202109052217product_4_900x900.jpg, 202109052232product_5_900x900.jpg, 202109052248product_6_900x900.jpg, 202109052304product_7_900x900.jpg, 202109081240product_8_900x900.jpg, 202109081253product_9_900x900.jpg",539.00,285.67,pcs,470,brand1,GST,"Cat1, Sub Cat1, Sub Cat5","Size|Small-Medium-Large, Color|Red-Black-Blue","sku-v-000-63-1, sku-v-000-63-2, sku-v-000-63-3, sku-v-000-63-4, sku-v-000-63-5, sku-v-000-63-6, sku-v-000-63-7, sku-v-000-63-8, sku-v-000-63-9","Small-Red, Small-Black, Small-Blue, Medium-Red, Medium-Black, Medium-Blue, Large-Red, Large-Black, Large-Blue","540.00, 66.00, 12.00, 83.00, 15.00, 58.00, 100.00, 66.00, 103.00","202109050158product_1_900x900.jpg, 202109050215product_2_900x900.jpg, 202109050235product_3_900x900.jpg, 202109052217product_4_900x900.jpg, 202109052232product_5_900x900.jpg, 202109052248product_6_900x900.jpg, 202109052304product_7_900x900.jpg, 202109081240product_8_900x900.jpg, 202109081253product_9_900x900.jpg"
variable,"Variable Product 64",sku-v-000-64,https://www.youtube.com/watch?v=kbxOeOZhmIc,"202109054758category900x900.jpg, 202109054758category900x900.jpg, 202109050158product_1_900x900.jpg, 202109050215product_2_900x900.jpg, 202109050235product_3_900x900.jpg, 202109052217product_4_900x900.jpg, 202109052232product_5_900x900.jpg, 202109052248product_6_900x900.jpg, 202109052304product_7_900x900.jpg, 202109081240product_8_900x900.jpg, 202109081253product_9_900x900.jpg",570.00,222.30,pcs,3503,brand1,GST,"Cat1, Sub Cat2","Size|Small-Medium-Large, Color|Red-Black-Blue","sku-v-000-64-1, sku-v-000-64-2, sku-v-000-64-3, sku-v-000-64-4, sku-v-000-64-5, sku-v-000-64-6, sku-v-000-64-7, sku-v-000-64-8, sku-v-000-64-9","Small-Red, Small-Black, Small-Blue, Medium-Red, Medium-Black, Medium-Blue, Large-Red, Large-Black, Large-Blue","571.00, 45.00, 38.00, 70.00, 65.00, 33.00, 39.00, 33.00, 59.00","202109050158product_1_900x900.jpg, 202109050215product_2_900x900.jpg, 202109050235product_3_900x900.jpg, 202109052217product_4_900x900.jpg, 202109052232product_5_900x900.jpg, 202109052248product_6_900x900.jpg, 202109052304product_7_900x900.jpg, 202109081240product_8_900x900.jpg, 202109081253product_9_900x900.jpg"
variable,"Variable Product 65",sku-v-000-65,,"202109054758category900x900.jpg, 202109054758category900x900.jpg, 202109050158product_1_900x900.jpg, 202109050215product_2_900x900.jpg, 202109050235product_3_900x900.jpg, 202109052217product_4_900x900.jpg, 202109052232product_5_900x900.jpg, 202109052248product_6_900x900.jpg, 202109052304product_7_900x900.jpg, 202109081240product_8_900x900.jpg, 202109081253product_9_900x900.jpg",924.00,480.48,pcs,1187,brand1,GST,"Cat2, Sub Cat2","Size|Small-Medium-Large, Color|Red-Black-Blue","sku-v-000-65-1, sku-v-000-65-2, sku-v-000-65-3, sku-v-000-65-4, sku-v-000-65-5, sku-v-000-65-6, sku-v-000-65-7, sku-v-000-65-8, sku-v-000-65-9","Small-Red, Small-Black, Small-Blue, Medium-Red, Medium-Black, Medium-Blue, Large-Red, Large-Black, Large-Blue","925.00, 26.00, 42.00, 53.00, 14.00, 90.00, 30.00, 59.00, 99.00","202109050158product_1_900x900.jpg, 202109050215product_2_900x900.jpg, 202109050235product_3_900x900.jpg, 202109052217product_4_900x900.jpg, 202109052232product_5_900x900.jpg, 202109052248product_6_900x900.jpg, 202109052304product_7_900x900.jpg, 202109081240product_8_900x900.jpg, 202109081253product_9_900x900.jpg"
variable,"Variable Product 66",sku-v-000-66,https://www.youtube.com/watch?v=kbxOeOZhmIc,"202109054758category900x900.jpg, 202109054758category900x900.jpg, 202109050158product_1_900x900.jpg, 202109050215product_2_900x900.jpg, 202109050235product_3_900x900.jpg, 202109052217product_4_900x900.jpg, 202109052232product_5_900x900.jpg, 202109052248product_6_900x900.jpg, 202109052304product_7_900x900.jpg, 202109081240product_8_900x900.jpg, 202109081253product_9_900x900.jpg",604.00,199.32,pcs,1924,brand1,GST,"Cat1, Sub Cat3","Size|Small-Medium-Large, Color|Red-Black-Blue","sku-v-000-66-1, sku-v-000-66-2, sku-v-000-66-3, sku-v-000-66-4, sku-v-000-66-5, sku-v-000-66-6, sku-v-000-66-7, sku-v-000-66-8, sku-v-000-66-9","Small-Red, Small-Black, Small-Blue, Medium-Red, Medium-Black, Medium-Blue, Large-Red, Large-Black, Large-Blue","605.00, 55.00, 73.00, 69.00, 28.00, 66.00, 15.00, 100.00, 82.00","202109050158product_1_900x900.jpg, 202109050215product_2_900x900.jpg, 202109050235product_3_900x900.jpg, 202109052217product_4_900x900.jpg, 202109052232product_5_900x900.jpg, 202109052248product_6_900x900.jpg, 202109052304product_7_900x900.jpg, 202109081240product_8_900x900.jpg, 202109081253product_9_900x900.jpg"
variable,"Variable Product 67",sku-v-000-67,,"202109054758category900x900.jpg, 202109054758category900x900.jpg, 202109050158product_1_900x900.jpg, 202109050215product_2_900x900.jpg, 202109050235product_3_900x900.jpg, 202109052217product_4_900x900.jpg, 202109052232product_5_900x900.jpg, 202109052248product_6_900x900.jpg, 202109052304product_7_900x900.jpg, 202109081240product_8_900x900.jpg, 202109081253product_9_900x900.jpg",888.00,603.84,pcs,4933,brand1,GST,"Cat3, Sub Cat3","Size|Small-Medium-Large, Color|Red-Black-Blue","sku-v-000-67-1, sku-v-000-67-2, sku-v-000-67-3, sku-v-000-67-4, sku-v-000-67-5, sku-v-000-67-6, sku-v-000-67-7, sku-v-000-67-8, sku-v-000-67-9","Small-Red, Small-Black, Small-Blue, Medium-Red, Medium-Black, Medium-Blue, Large-Red, Large-Black, Large-Blue","889.00, 25.00, 90.00, 9.00, 61.00, 21.00, 19.00, 16.00, 79.00","202109050158product_1_900x900.jpg, 202109050215product_2_900x900.jpg, 202109050235product_3_900x900.jpg, 202109052217product_4_900x900.jpg, 202109052232product_5_900x900.jpg, 202109052248product_6_900x900.jpg, 202109052304product_7_900x900.jpg, 202109081240product_8_900x900.jpg, 202109081253product_9_900x900.jpg"
variable,"Variable Product 68",sku-v-000-68,https://www.youtube.com/watch?v=kbxOeOZhmIc,"202109054758category900x900.jpg, 202109054758category900x900.jpg, 202109050158product_1_900x900.jpg, 202109050215product_2_900x900.jpg, 202109050235product_3_900x900.jpg, 202109052217product_4_900x900.jpg, 202109052232product_5_900x900.jpg, 202109052248product_6_900x900.jpg, 202109052304product_7_900x900.jpg, 202109081240product_8_900x900.jpg, 202109081253product_9_900x900.jpg",367.00,249.56,pcs,2198,brand1,GST,"Cat3, Sub Cat4","Size|Small-Medium-Large, Color|Red-Black-Blue","sku-v-000-68-1, sku-v-000-68-2, sku-v-000-68-3, sku-v-000-68-4, sku-v-000-68-5, sku-v-000-68-6, sku-v-000-68-7, sku-v-000-68-8, sku-v-000-68-9","Small-Red, Small-Black, Small-Blue, Medium-Red, Medium-Black, Medium-Blue, Large-Red, Large-Black, Large-Blue","368.00, 58.00, 9.00, 26.00, 80.00, 71.00, 102.00, 92.00, 73.00","202109050158product_1_900x900.jpg, 202109050215product_2_900x900.jpg, 202109050235product_3_900x900.jpg, 202109052217product_4_900x900.jpg, 202109052232product_5_900x900.jpg, 202109052248product_6_900x900.jpg, 202109052304product_7_900x900.jpg, 202109081240product_8_900x900.jpg, 202109081253product_9_900x900.jpg"
variable,"Variable Product 69",sku-v-000-69,,"202109054758category900x900.jpg, 202109054758category900x900.jpg, 202109050158product_1_900x900.jpg, 202109050215product_2_900x900.jpg, 202109050235product_3_900x900.jpg, 202109052217product_4_900x900.jpg, 202109052232product_5_900x900.jpg, 202109052248product_6_900x900.jpg, 202109052304product_7_900x900.jpg, 202109081240product_8_900x900.jpg, 202109081253product_9_900x900.jpg",563.00,247.72,pcs,4273,brand1,GST,"Cat3, Sub Cat3","Size|Small-Medium-Large, Color|Red-Black-Blue","sku-v-000-69-1, sku-v-000-69-2, sku-v-000-69-3, sku-v-000-69-4, sku-v-000-69-5, sku-v-000-69-6, sku-v-000-69-7, sku-v-000-69-8, sku-v-000-69-9","Small-Red, Small-Black, Small-Blue, Medium-Red, Medium-Black, Medium-Blue, Large-Red, Large-Black, Large-Blue","564.00, 12.00, 94.00, 82.00, 47.00, 94.00, 21.00, 100.00, 83.00","202109050158product_1_900x900.jpg, 202109050215product_2_900x900.jpg, 202109050235product_3_900x900.jpg, 202109052217product_4_900x900.jpg, 202109052232product_5_900x900.jpg, 202109052248product_6_900x900.jpg, 202109052304product_7_900x900.jpg, 202109081240product_8_900x900.jpg, 202109081253product_9_900x900.jpg"
variable,"Variable Product 70",sku-v-000-70,https://www.youtube.com/watch?v=kbxOeOZhmIc,"202109054758category900x900.jpg, 202109054758category900x900.jpg, 202109050158product_1_900x900.jpg, 202109050215product_2_900x900.jpg, 202109050235product_3_900x900.jpg, 202109052217product_4_900x900.jpg, 202109052232product_5_900x900.jpg, 202109052248product_6_900x900.jpg, 202109052304product_7_900x900.jpg, 202109081240product_8_900x900.jpg, 202109081253product_9_900x900.jpg",967.00,899.31,pcs,844,brand1,GST,"Cat2, Sub Cat4","Size|Small-Medium-Large, Color|Red-Black-Blue","sku-v-000-70-1, sku-v-000-70-2, sku-v-000-70-3, sku-v-000-70-4, sku-v-000-70-5, sku-v-000-70-6, sku-v-000-70-7, sku-v-000-70-8, sku-v-000-70-9","Small-Red, Small-Black, Small-Blue, Medium-Red, Medium-Black, Medium-Blue, Large-Red, Large-Black, Large-Blue","968.00, 64.00, 62.00, 68.00, 45.00, 17.00, 26.00, 35.00, 42.00","202109050158product_1_900x900.jpg, 202109050215product_2_900x900.jpg, 202109050235product_3_900x900.jpg, 202109052217product_4_900x900.jpg, 202109052232product_5_900x900.jpg, 202109052248product_6_900x900.jpg, 202109052304product_7_900x900.jpg, 202109081240product_8_900x900.jpg, 202109081253product_9_900x900.jpg"
variable,"Variable Product 71",sku-v-000-71,,"202109054758category900x900.jpg, 202109054758category900x900.jpg, 202109050158product_1_900x900.jpg, 202109050215product_2_900x900.jpg, 202109050235product_3_900x900.jpg, 202109052217product_4_900x900.jpg, 202109052232product_5_900x900.jpg, 202109052248product_6_900x900.jpg, 202109052304product_7_900x900.jpg, 202109081240product_8_900x900.jpg, 202109081253product_9_900x900.jpg",659.00,448.12,pcs,2254,brand1,GST,"Cat1, Sub Cat4","Size|Small-Medium-Large, Color|Red-Black-Blue","sku-v-000-71-1, sku-v-000-71-2, sku-v-000-71-3, sku-v-000-71-4, sku-v-000-71-5, sku-v-000-71-6, sku-v-000-71-7, sku-v-000-71-8, sku-v-000-71-9","Small-Red, Small-Black, Small-Blue, Medium-Red, Medium-Black, Medium-Blue, Large-Red, Large-Black, Large-Blue","660.00, 6.00, 26.00, 44.00, 75.00, 58.00, 91.00, 86.00, 108.00","202109050158product_1_900x900.jpg, 202109050215product_2_900x900.jpg, 202109050235product_3_900x900.jpg, 202109052217product_4_900x900.jpg, 202109052232product_5_900x900.jpg, 202109052248product_6_900x900.jpg, 202109052304product_7_900x900.jpg, 202109081240product_8_900x900.jpg, 202109081253product_9_900x900.jpg"
variable,"Variable Product 72",sku-v-000-72,https://www.youtube.com/watch?v=kbxOeOZhmIc,"202109054758category900x900.jpg, 202109054758category900x900.jpg, 202109050158product_1_900x900.jpg, 202109050215product_2_900x900.jpg, 202109050235product_3_900x900.jpg, 202109052217product_4_900x900.jpg, 202109052232product_5_900x900.jpg, 202109052248product_6_900x900.jpg, 202109052304product_7_900x900.jpg, 202109081240product_8_900x900.jpg, 202109081253product_9_900x900.jpg",341.00,214.83,pcs,3113,brand1,GST,"Cat3, Sub Cat2, Sub Cat5","Size|Small-Medium-Large, Color|Red-Black-Blue","sku-v-000-72-1, sku-v-000-72-2, sku-v-000-72-3, sku-v-000-72-4, sku-v-000-72-5, sku-v-000-72-6, sku-v-000-72-7, sku-v-000-72-8, sku-v-000-72-9","Small-Red, Small-Black, Small-Blue, Medium-Red, Medium-Black, Medium-Blue, Large-Red, Large-Black, Large-Blue","342.00, 66.00, 63.00, 79.00, 53.00, 36.00, 100.00, 90.00, 103.00","202109050158product_1_900x900.jpg, 202109050215product_2_900x900.jpg, 202109050235product_3_900x900.jpg, 202109052217product_4_900x900.jpg, 202109052232product_5_900x900.jpg, 202109052248product_6_900x900.jpg, 202109052304product_7_900x900.jpg, 202109081240product_8_900x900.jpg, 202109081253product_9_900x900.jpg"
variable,"Variable Product 73",sku-v-000-73,,"202109054758category900x900.jpg, 202109054758category900x900.jpg, 202109050158product_1_900x900.jpg, 202109050215product_2_900x900.jpg, 202109050235product_3_900x900.jpg, 202109052217product_4_900x900.jpg, 202109052232product_5_900x900.jpg, 202109052248product_6_900x900.jpg, 202109052304product_7_900x900.jpg, 202109081240product_8_900x900.jpg, 202109081253product_9_900x900.jpg",976.00,351.36,pcs,402,brand1,GST,"Cat3, Sub Cat4","Size|Small-Medium-Large, Color|Red-Black-Blue","sku-v-000-73-1, sku-v-000-73-2, sku-v-000-73-3, sku-v-000-73-4, sku-v-000-73-5, sku-v-000-73-6, sku-v-000-73-7, sku-v-000-73-8, sku-v-000-73-9","Small-Red, Small-Black, Small-Blue, Medium-Red, Medium-Black, Medium-Blue, Large-Red, Large-Black, Large-Blue","977.00, 37.00, 87.00, 40.00, 74.00, 86.00, 99.00, 86.00, 28.00","202109050158product_1_900x900.jpg, 202109050215product_2_900x900.jpg, 202109050235product_3_900x900.jpg, 202109052217product_4_900x900.jpg, 202109052232product_5_900x900.jpg, 202109052248product_6_900x900.jpg, 202109052304product_7_900x900.jpg, 202109081240product_8_900x900.jpg, 202109081253product_9_900x900.jpg"
variable,"Variable Product 74",sku-v-000-74,https://www.youtube.com/watch?v=kbxOeOZhmIc,"202109054758category900x900.jpg, 202109054758category900x900.jpg, 202109050158product_1_900x900.jpg, 202109050215product_2_900x900.jpg, 202109050235product_3_900x900.jpg, 202109052217product_4_900x900.jpg, 202109052232product_5_900x900.jpg, 202109052248product_6_900x900.jpg, 202109052304product_7_900x900.jpg, 202109081240product_8_900x900.jpg, 202109081253product_9_900x900.jpg",592.00,254.56,pcs,1017,brand1,GST,"Cat3, Sub Cat3","Size|Small-Medium-Large, Color|Red-Black-Blue","sku-v-000-74-1, sku-v-000-74-2, sku-v-000-74-3, sku-v-000-74-4, sku-v-000-74-5, sku-v-000-74-6, sku-v-000-74-7, sku-v-000-74-8, sku-v-000-74-9","Small-Red, Small-Black, Small-Blue, Medium-Red, Medium-Black, Medium-Blue, Large-Red, Large-Black, Large-Blue","593.00, 25.00, 62.00, 80.00, 47.00, 83.00, 25.00, 82.00, 56.00","202109050158product_1_900x900.jpg, 202109050215product_2_900x900.jpg, 202109050235product_3_900x900.jpg, 202109052217product_4_900x900.jpg, 202109052232product_5_900x900.jpg, 202109052248product_6_900x900.jpg, 202109052304product_7_900x900.jpg, 202109081240product_8_900x900.jpg, 202109081253product_9_900x900.jpg"
variable,"Variable Product 75",sku-v-000-75,,"202109054758category900x900.jpg, 202109054758category900x900.jpg, 202109050158product_1_900x900.jpg, 202109050215product_2_900x900.jpg, 202109050235product_3_900x900.jpg, 202109052217product_4_900x900.jpg, 202109052232product_5_900x900.jpg, 202109052248product_6_900x900.jpg, 202109052304product_7_900x900.jpg, 202109081240product_8_900x900.jpg, 202109081253product_9_900x900.jpg",417.00,366.96,pcs,883,brand1,GST,"Cat1, Sub Cat4","Size|Small-Medium-Large, Color|Red-Black-Blue","sku-v-000-75-1, sku-v-000-75-2, sku-v-000-75-3, sku-v-000-75-4, sku-v-000-75-5, sku-v-000-75-6, sku-v-000-75-7, sku-v-000-75-8, sku-v-000-75-9","Small-Red, Small-Black, Small-Blue, Medium-Red, Medium-Black, Medium-Blue, Large-Red, Large-Black, Large-Blue","418.00, 85.00, 51.00, 27.00, 30.00, 72.00, 106.00, 14.00, 85.00","202109050158product_1_900x900.jpg, 202109050215product_2_900x900.jpg, 202109050235product_3_900x900.jpg, 202109052217product_4_900x900.jpg, 202109052232product_5_900x900.jpg, 202109052248product_6_900x900.jpg, 202109052304product_7_900x900.jpg, 202109081240product_8_900x900.jpg, 202109081253product_9_900x900.jpg"
variable,"Variable Product 76",sku-v-000-76,https://www.youtube.com/watch?v=kbxOeOZhmIc,"202109054758category900x900.jpg, 202109054758category900x900.jpg, 202109050158product_1_900x900.jpg, 202109050215product_2_900x900.jpg, 202109050235product_3_900x900.jpg, 202109052217product_4_900x900.jpg, 202109052232product_5_900x900.jpg, 202109052248product_6_900x900.jpg, 202109052304product_7_900x900.jpg, 202109081240product_8_900x900.jpg, 202109081253product_9_900x900.jpg",501.00,420.84,pcs,4621,brand1,GST,"Cat3, Sub Cat3","Size|Small-Medium-Large, Color|Red-Black-Blue","sku-v-000-76-1, sku-v-000-76-2, sku-v-000-76-3, sku-v-000-76-4, sku-v-000-76-5, sku-v-000-76-6, sku-v-000-76-7, sku-v-000-76-8, sku-v-000-76-9","Small-Red, Small-Black, Small-Blue, Medium-Red, Medium-Black, Medium-Blue, Large-Red, Large-Black, Large-Blue","502.00, 13.00, 82.00, 79.00, 104.00, 63.00, 96.00, 67.00, 44.00","202109050158product_1_900x900.jpg, 202109050215product_2_900x900.jpg, 202109050235product_3_900x900.jpg, 202109052217product_4_900x900.jpg, 202109052232product_5_900x900.jpg, 202109052248product_6_900x900.jpg, 202109052304product_7_900x900.jpg, 202109081240product_8_900x900.jpg, 202109081253product_9_900x900.jpg"
